100230	9270	0
100240	3000020	0
100240	26549	0
100240	26550	0
100240	26551	0
100240	26552	0
100250	3000020	0
100250	26553	0
100250	26554	0
100260	3000020	0
100260	26555	0
100260	16969	0
100260	26556	0
100270	3000020	0
100270	26557	0
100270	26558	0
100280	3000020	0
100280	26559	0
100280	26560	0
100280	26561	0
100280	26562	0
100280	26563	0
100280	26564	0
100280	26565	0
100290	3000020	0
100290	26569	0
100300	3000020	0
100300	116	0
100300	26570	0
100300	114	0
100300	117	0
100310	3000020	0
100310	26571	0
100310	26572	0
100320	3000020	0
100320	26573	0
100320	26574	0
100320	26575	0
100320	26576	0
100330	3000020	0
100330	26582	0
100330	26583	0
100330	16824	0
100340	3000020	0
100340	26584	0
100340	26585	0
100350	3000020	0
100350	26586	0
100350	26587	0
100350	26588	0
100360	3000020	0
100360	26589	0
100360	26590	0
100370	3000020	0
100370	4511	0
100380	3000020	0
100380	26591	0
100380	26592	0
100380	14471	0
100380	26593	0
100380	14153	0
100390	3000020	0
100390	26594	0
100390	10012	0
100390	26595	0
100390	26596	0
100400	3000020	0
100400	26597	0
100410	3000020	0
100410	26598	0
100410	26599	0
100410	26600	0
100410	26601	0
100420	3000020	0
100420	26602	0
100420	11692	0
100420	26572	0
100430	3000020	0
100430	26606	0
100430	26607	0
100430	26608	0
100430	26609	0
100440	3000020	0
100440	26610	0
100440	26611	0
100440	26612	0
100450	3000020	0
100450	26613	0
100450	26614	0
100450	25859	0
100460	3000020	0
100460	26615	0
100460	26616	0
100460	26617	0
100470	3000020	0
100470	26618	0
100470	13039	0
100480	3000020	0
100480	26620	0
100480	26621	0
100480	26622	0
100480	26556	0
100490	3000020	0
100490	26623	0
100490	26624	0
100490	26625	0
100490	26626	0
100500	3000020	0
100500	26627	0
100500	26628	0
100500	26629	0
100500	26630	0
100500	4157	0
100500	26631	0
100500	26632	0
100500	26633	0
100510	3000020	0
100510	96	0
100520	3000020	0
100520	26634	0
100520	26635	0
100520	26636	0
100520	26637	0
100520	26638	0
100530	3000020	0
100530	26639	0
100530	12121	0
100540	3000020	0
100540	26554	0
100540	26640	0
100540	26641	0
100540	26642	0
100540	26643	0
100550	3000020	0
100550	26644	0
100550	11568	0
100550	26645	0
100550	26646	0
100560	3000020	0
100560	26647	0
100570	3000020	0
100570	26648	0
100570	26649	0
100570	26650	0
100570	26651	0
100580	3000020	0
100580	26652	0
100580	26622	0
100580	26653	0
100590	3000020	0
100590	26654	0
100590	26655	0
100590	26656	0
100590	26657	0
100600	3000020	0
100600	26658	0
100600	26659	0
100600	26660	0
100610	3000020	0
100610	26661	0
100610	26662	0
100610	26663	0
100610	26664	0
100620	3000020	0
100620	26665	0
100620	26666	0
100620	26667	0
100620	26668	0
100620	26669	0
100630	3000020	0
100630	26670	0
100640	3000020	0
100640	26671	0
100640	26672	0
100640	11570	0
100650	3000020	0
100650	26673	0
100650	26674	0
100660	3000020	0
100660	3466	0
100660	26678	0
100660	26679	0
100670	3000020	0
100670	26680	0
100680	3000020	0
100680	26681	0
100680	26682	0
100680	26683	0
100690	3000020	0
100690	5928	0
100690	26684	0
100690	26685	0
100700	3000020	0
100700	26686	0
100700	26687	0
100700	26688	0
100700	26689	0
100700	11852	0
100710	3000020	0
100710	26690	0
100710	26691	0
100710	26626	0
100720	3000020	0
100720	26692	0
100720	26693	0
100720	26608	0
100720	26694	0
100720	26607	0
100730	3000020	0
100730	26695	0
100730	26696	0
100730	26697	0
100740	3000020	0
100740	26698	0
100740	26699	0
100740	26700	0
100740	26701	0
100750	3000020	0
100750	26702	0
100750	26703	0
100750	26704	0
100750	26569	0
100760	3000020	0
100760	26705	0
100760	26706	0
100760	26707	0
100770	3000020	0
100770	26708	0
100770	26709	0
100780	3000020	0
100780	17005	0
100780	26710	0
100780	26711	0
100780	26712	0
100780	26713	0
100780	26714	0
100790	3000020	0
100790	26715	0
100790	26716	0
100790	26717	0
100790	26718	0
100790	26554	0
100800	3000020	0
100800	26719	0
100800	10401	0
100800	26720	0
100800	26721	0
100810	3000020	0
100810	26724	0
100810	26725	0
100810	26726	0
100810	26727	0
100810	26728	0
100820	3000020	0
100820	26729	0
100820	26730	0
100820	26731	0
100820	26732	0
100820	26733	0
100830	3000020	0
100830	26734	0
100840	3000020	0
100840	26735	0
100840	26736	0
100850	3000020	0
100850	26737	0
100860	3000020	0
100860	26738	0
100860	26739	0
100860	26740	0
100860	26741	0
100870	3000020	0
100870	26742	0
100870	26743	0
100870	10401	0
100880	3000020	0
100880	26744	0
100880	26745	0
100880	26746	0
100890	3000020	0
100890	26747	0
100890	26748	0
100890	26749	0
100900	3000020	0
100900	26750	0
100900	26751	0
100900	17005	0
100900	26622	0
100900	26752	0
100900	15662	0
100910	3000020	0
100910	26684	0
100920	3000020	0
100920	26753	0
100920	26754	0
100920	26755	0
100930	3000020	0
100930	26756	0
100930	26757	0
100940	3000020	0
100940	26758	0
100940	26759	0
100950	3000020	0
100950	26763	0
100950	26764	0
100950	26765	0
100960	3000020	0
100960	26756	0
100960	26549	0
100970	3000020	0
100970	26766	0
100970	114	0
100980	3000020	0
100980	26767	0
100980	26768	0
100980	10499	0
100980	26769	0
100990	3000020	0
100990	26770	0
100990	26771	0
100990	26772	0
100990	10401	0
101000	3000020	0
101000	26773	0
101010	3000020	0
101010	26777	0
101010	26778	0
101020	3000020	0
101020	26779	0
101020	26780	0
101020	17943	0
101020	26781	0
101020	26782	0
101030	3000020	0
101030	26783	0
101030	26784	0
101030	26700	0
101030	26698	0
101040	3000020	0
101040	26785	0
101040	26701	0
101040	26698	0
101040	26699	0
101050	3000020	0
101050	26786	0
101050	26787	0
101050	26788	0
101050	26789	0
101060	3000020	0
101060	26790	0
101070	3000020	0
101070	26791	0
101070	26792	0
101070	26793	0
101080	3000020	0
101080	18700	0
101080	26794	0
101080	18674	0
101080	18360	0
101090	3000020	0
101090	26795	0
101090	26796	0
101100	3000020	0
101100	26797	0
101110	3000020	0
101110	26798	0
101110	26799	0
101120	3000020	0
101120	1357	0
101120	26801	0
101130	3000020	0
101130	26803	0
101130	26804	0
101130	26805	0
101130	26806	0
101130	26807	0
101140	3000020	0
101140	26808	0
101140	26809	0
101140	26810	0
101150	3000020	0
101150	26811	0
101150	26812	0
101150	26813	0
101150	26814	0
101160	3000020	0
101160	26818	0
101160	26819	0
101170	3000020	0
101170	26823	0
101170	26824	0
101180	3000020	0
101180	26825	0
101180	16450	0
101190	3000020	0
101190	26832	0
101190	26833	0
101190	26834	0
101190	26835	0
101190	11003	0
101200	3000020	0
101200	26683	0
101200	26836	0
101200	26837	0
101210	3000020	0
101210	26716	0
101210	26715	0
101210	26718	0
101210	26838	0
101220	3000020	0
101220	26841	0
101220	26842	0
101230	3000020	0
101230	26843	0
101230	26844	0
101230	26845	0
101230	26846	0
101240	3000020	0
101240	26847	0
101240	26848	0
101250	3000020	0
101250	26859	0
101250	26860	0
101250	26861	0
101260	3000020	0
101260	26862	0
101260	26863	0
101260	26842	0
101260	26864	0
101270	3000020	0
101270	26874	0
101280	3000020	0
101280	26875	0
101280	26876	0
101280	26877	0
101290	3000020	0
101290	26878	0
101290	26879	0
101290	26880	0
101300	3000020	0
101300	26881	0
101300	26882	0
101300	26883	0
101300	26884	0
101300	26885	0
101300	26886	0
101300	26887	0
101300	26888	0
101300	26889	0
101310	3000020	0
101310	26890	0
101310	26891	0
101310	26892	0
101310	26893	0
101320	3000020	0
101320	26894	0
101320	26895	0
101320	26896	0
101330	3000020	0
101330	26897	0
101330	26898	0
101330	26899	0
101330	26900	0
101340	3000020	0
101340	26901	0
101340	26902	0
101340	26903	0
101350	3000020	0
101350	26904	0
101350	26905	0
101350	26906	0
101350	7710	0
101360	3000020	0
101360	26907	0
101360	26908	0
101360	26866	0
101360	26909	0
101370	3000020	0
101370	14930	0
101370	26910	0
101370	26911	0
101370	26912	0
101370	26646	0
101380	3000020	0
101380	12998	0
101380	26913	0
101380	26615	0
101380	26616	0
101390	3000020	0
101390	26914	0
101390	26656	0
101400	3000020	0
101400	2403	0
101400	26915	0
101410	3000020	0
101410	26916	0
101410	26818	0
101410	26917	0
101420	3000020	0
101420	26918	0
101420	26919	0
101420	26920	0
101420	26921	0
101420	26922	0
101420	26923	0
101430	3000020	0
101430	26924	0
101430	26925	0
101430	26718	0
101430	26926	0
101440	3000020	0
101440	26929	0
101440	26930	0
101440	26931	0
101450	3000020	0
101450	26932	0
101450	26859	0
101460	3000020	0
101460	26934	0
101460	26935	0
101470	3000020	0
101470	26936	0
101470	12125	0
101480	3000020	0
101480	26937	0
101480	26712	0
101480	11735	0
101480	26938	0
101490	3000020	0
101490	26888	0
101490	22256	0
101490	26939	0
101500	3000020	0
101500	26941	0
101500	26942	0
101500	26943	0
101500	114	0
101510	3000020	0
101510	26944	0
101520	3000020	0
101520	26945	0
101520	26939	0
101520	26698	0
101530	3000020	0
101530	26766	0
101530	114	0
101540	3000020	0
101540	26946	0
101540	26947	0
101540	26948	0
101540	26949	0
101540	14093	0
101550	3000020	0
101550	26700	0
101550	26698	0
101550	26699	0
101550	26950	0
101550	26951	0
101560	3000020	0
101560	26952	0
101560	26953	0
101560	26954	0
101560	26955	0
101560	26956	0
101560	26957	0
101560	26958	0
101560	14832	0
101570	3000020	0
101570	26959	0
101570	26960	0
101570	26961	0
101570	26962	0
101570	26963	0
101570	10831	0
101580	3000020	0
101580	26964	0
101580	26965	0
101580	26966	0
101580	26967	0
101580	26968	0
101590	3000020	0
101590	31	0
101590	26971	0
101600	3000020	0
101600	26972	0
101600	26973	0
101600	26974	0
101610	3000020	0
101610	26975	0
101610	26976	0
101610	26656	0
101620	3000020	0
101620	26977	0
101620	26978	0
101620	26931	0
101630	3000020	0
101630	26979	0
101630	26980	0
101630	26781	0
101630	26981	0
101630	26982	0
101640	3000020	0
101640	25856	0
101650	3000020	0
101650	26983	0
101650	26684	0
101660	3000020	0
101660	14493	0
101660	26984	0
101670	3000020	0
101670	26756	0
101670	26549	0
101680	3000020	0
101680	26985	0
101680	26986	0
101680	26987	0
101690	3000020	0
101690	26988	0
101690	26989	0
101700	3000020	0
101700	21553	0
101700	26572	0
101700	26990	0
101710	3000020	0
101710	4355	0
101720	3000020	0
101720	26991	0
101720	26992	0
101720	26993	0
101720	26994	0
101730	3000020	0
101730	17005	0
101730	26938	0
101730	26995	0
101740	3000020	0
101740	26996	0
101740	26997	0
101740	26998	0
101740	26999	0
101750	3000020	0
101750	27008	0
101750	27009	0
101760	3000020	0
101760	27015	0
101760	3539	0
101760	27016	0
101770	3000020	0
101770	26847	0
101770	27017	0
101770	26848	0
101770	27018	0
101780	3000020	0
101780	27019	0
101780	26570	0
101780	114	0
101790	3000020	0
101790	27020	0
101790	27021	0
101790	27022	0
101800	3000020	0
101800	27023	0
101800	27024	0
101800	27025	0
101800	27026	0
101800	27027	0
101800	10119	0
101800	27028	0
101800	27029	0
101810	3000020	0
101810	27030	0
101810	27031	0
101810	27032	0
101810	27033	0
101820	3000020	0
101820	27034	0
101820	27035	0
101820	27036	0
101830	3000020	0
101830	27037	0
101830	27038	0
101830	27039	0
101830	27040	0
101830	27041	0
101830	27042	0
101830	27043	0
101830	27044	0
101830	27045	0
101840	3000020	0
101840	27049	0
101840	27050	0
101840	27051	0
101840	27052	0
101840	27053	0
101850	3000020	0
101850	27054	0
101850	26590	0
101850	27055	0
101850	27056	0
101860	3000020	0
101860	27057	0
101860	27058	0
101860	26663	0
101860	10883	0
101870	3000020	0
101870	27059	0
101870	27060	0
101870	26558	0
101870	26752	0
101880	3000020	0
101880	27061	0
101880	27062	0
101880	27063	0
101880	26896	0
101890	3000020	0
101890	27064	0
101890	27065	0
101890	27066	0
101900	3000020	0
101900	27072	0
101900	9287	0
101910	3000020	0
101910	27073	0
101910	27074	0
101910	27075	0
101920	3000020	0
101920	27076	0
101920	27077	0
101920	26677	0
101920	27078	0
101930	3000020	0
101930	27079	0
101930	27080	0
101930	27081	0
101940	3000020	0
101940	27082	0
101940	27083	0
101940	27084	0
101950	3000020	0
101950	27085	0
101950	27086	0
101950	27087	0
101950	27088	0
101950	27089	0
101950	26850	0
101950	27090	0
101960	3000020	0
101960	27093	0
101960	27094	0
101960	27095	0
101970	3000020	0
101970	27098	0
101970	27099	0
101970	27100	0
101980	3000020	0
101980	18699	0
101980	27101	0
101980	27102	0
101980	27103	0
101980	27104	0
101990	3000020	0
101990	27105	0
101990	114	0
101990	25274	0
102000	3000020	0
102000	27106	0
102000	27107	0
102010	3000020	0
102010	27108	0
102010	27109	0
102010	15440	0
102010	27110	0
102020	3000020	0
102020	27111	0
102020	27112	0
102020	27113	0
102030	3000020	0
102030	27114	0
102030	27115	0
102030	27116	0
102040	3000020	0
102040	26795	0
102040	27117	0
102050	3000020	0
102050	27118	0
102050	1542	0
102060	3000020	0
102060	27119	0
102060	14751	0
102060	27120	0
102060	27121	0
102060	26870	0
102060	27122	0
102060	1002	0
102070	3000020	0
102070	27128	0
102070	27129	0
102070	27130	0
102070	27131	0
102070	27132	0
102070	14751	0
102070	27133	0
102070	26939	0
102080	3000020	0
102080	27134	0
102080	27135	0
102080	27136	0
102090	3000020	0
102090	26986	0
102090	26987	0
102100	3000020	0
102100	27137	0
102100	26685	0
102110	3000020	0
102110	27141	0
102110	27142	0
102110	11568	0
102110	27143	0
102120	3000020	0
102120	27144	0
102120	27145	0
102130	3000020	0
102130	22530	0
102130	27146	0
102130	27025	0
102130	27147	0
102130	27121	0
102130	14751	0
102140	3000020	0
102140	27148	0
102140	9820	0
102140	11256	0
102140	27149	0
102140	27150	0
102150	3000020	0
102150	27151	0
102150	27152	0
102150	27153	0
102160	3000020	0
102160	26799	0
102160	26798	0
102160	26622	0
102160	114	0
102170	3000020	0
102170	27154	0
102170	27155	0
102170	27156	0
102170	27157	0
102170	10023	0
102170	27158	0
102170	27159	0
102170	27160	0
102180	3000020	0
102180	27165	0
102180	27166	0
102190	3000020	0
102190	27169	0
102190	27170	0
102190	27171	0
102190	26558	0
102190	26608	0
102200	3000020	0
102200	27172	0
102200	26736	0
102210	3000020	0
102210	27173	0
102210	27164	0
102210	27174	0
102220	3000020	0
102220	27175	0
102220	27176	0
102220	26752	0
102220	4157	0
102220	26681	0
102230	3000020	0
102230	27179	0
102230	14936	0
102230	14778	0
102240	3000020	0
102240	26701	0
102240	27182	0
102240	26698	0
102240	26700	0
102240	27183	0
102250	3000020	0
102250	27184	0
102250	27185	0
102250	27186	0
102250	27187	0
102250	27188	0
102260	3000020	0
102260	27189	0
102260	27001	0
102270	3000020	0
102270	27190	0
102270	27191	0
102270	27192	0
102270	27193	0
102270	27194	0
102270	27075	0
102280	3000020	0
102280	27195	0
102280	27196	0
102280	27197	0
102280	16261	0
102280	26731	0
102290	3000020	0
102290	27198	0
102290	27199	0
102290	27200	0
102290	27201	0
102290	27202	0
102290	27203	0
102300	3000020	0
102300	26551	0
102300	27204	0
102300	26818	0
102310	3000020	0
102310	27205	0
102310	27206	0
102310	9911	0
102310	8356	0
102320	3000020	0
102320	27207	0
102320	27208	0
102330	3000020	0
102330	27209	0
102330	27210	0
102330	27211	0
102340	3000020	0
102340	27212	0
102340	27213	0
102340	27214	0
102350	3000020	0
102350	27215	0
102350	41	0
102360	3000020	0
102360	27225	0
102360	27226	0
102360	10172	0
102370	3000020	0
102370	27227	0
102370	27228	0
102380	3000020	0
102380	27229	0
102380	27230	0
102380	27231	0
102380	26626	0
102390	3000020	0
102390	27232	0
102390	27233	0
102400	3000020	0
102400	27234	0
102400	27235	0
102410	3000020	0
102410	27240	0
102410	27241	0
102420	3000020	0
102420	27254	0
102430	3000020	0
102430	27255	0
102430	27256	0
102430	26656	0
102430	27257	0
102430	27258	0
102440	3000020	0
102440	27259	0
102440	27260	0
102440	26622	0
102440	14751	0
102440	26939	0
102450	3000020	0
102450	27261	0
102450	27262	0
102460	3000020	0
102460	27263	0
102460	12386	0
102460	16450	0
102470	3000020	0
102470	27264	0
102470	11868	0
102470	27265	0
102480	3000020	0
102480	27266	0
102480	26549	0
102480	27267	0
102490	3000020	0
102490	27268	0
102490	27269	0
102490	27270	0
102500	3000020	0
102500	27271	0
102500	27272	0
102500	27273	0
102510	3000020	0
102510	27280	0
102510	10946	0
102510	27281	0
102510	27282	0
102510	27283	0
102520	3000020	0
102520	27284	0
102520	26759	0
102520	27285	0
102520	27286	0
102530	3000020	0
102530	27287	0
102530	27288	0
102540	3000020	0
102540	27289	0
102540	26896	0
102550	3000020	0
102550	27293	0
102560	3000020	0
102560	27294	0
102560	27295	0
102560	27296	0
102570	3000020	0
102570	27297	0
102570	27298	0
102570	27299	0
102570	27300	0
102580	3000020	0
102580	26669	0
102580	27065	0
102590	3000020	0
102590	22123	0
102590	27301	0
102590	26795	0
102600	3000020	0
102600	27304	0
102600	26958	0
102600	26955	0
102600	27305	0
102600	27306	0
102600	27307	0
102610	3000020	0
102610	27308	0
102610	22256	0
102610	26873	0
102610	26939	0
102620	3000020	0
102620	27309	0
102630	3000020	0
102630	27310	0
102630	26699	0
102630	26700	0
102630	26698	0
102640	3000020	0
102640	27158	0
102640	27311	0
102650	3000020	0
102650	27312	0
102650	27313	0
102660	3000020	0
102660	26549	0
102660	27314	0
102660	27315	0
102670	3000020	0
102670	27316	0
102670	27317	0
102670	27318	0
102680	3000020	0
102680	27323	0
102680	27174	0
102680	27164	0
102680	27324	0
102680	27325	0
102690	3000020	0
102690	26684	0
102690	27326	0
102700	3000020	0
102700	27327	0
102710	3000020	0
102710	27330	0
102710	27122	0
102710	27331	0
102710	27332	0
102710	27333	0
102710	27334	0
102710	27335	0
102710	27120	0
102720	3000020	0
102720	27339	0
102720	27340	0
102720	27341	0
102730	3000020	0
102730	12121	0
102740	3000020	0
102740	27342	0
102740	27199	0
102740	27343	0
102750	3000020	0
102750	27344	0
102750	27345	0
102750	27085	0
102750	26786	0
102760	3000020	0
102760	27346	0
102760	27347	0
102770	3000020	0
102770	27349	0
102770	27174	0
102770	27164	0
102780	3000020	0
102780	26590	0
102780	26896	0
102790	3000020	0
102790	27354	0
102790	27355	0
102790	27356	0
102790	91	0
102800	3000020	0
102800	27357	0
102810	3000020	0
102810	27358	0
102810	26714	0
102810	27359	0
102810	114	0
102820	3000020	0
102820	27360	0
102820	27361	0
102820	23279	0
102820	26714	0
102830	3000020	0
102830	27362	0
102830	27363	0
102840	3000020	0
102840	27364	0
102840	27181	0
102840	27365	0
102840	27366	0
102850	3000020	0
102850	27367	0
102850	26551	0
102860	3000020	0
102860	27368	0
102860	27312	0
102860	26569	0
102860	27024	0
102860	7103	0
102870	3000020	0
102870	27369	0
102870	27048	0
102870	27370	0
102880	3000020	0
102880	27371	0
102880	26714	0
102880	27372	0
102880	27373	0
102890	3000020	0
102890	27374	0
102890	27375	0
102890	27165	0
102890	12253	0
102900	3000020	0
102900	27376	0
102900	12031	0
102900	27377	0
102900	27378	0
102910	3000020	0
102910	27379	0
102910	27380	0
102910	27381	0
102920	3000020	0
102920	26792	0
102930	3000020	0
102930	16545	0
102930	9069	0
102940	3000020	0
102940	25342	0
102950	3000020	0
102950	27385	0
102950	27386	0
102950	27213	0
102960	3000020	0
102960	27389	0
102960	27390	0
102960	27391	0
102960	27392	0
102960	27393	0
102970	3000020	0
102970	27396	0
102970	27397	0
102970	27398	0
102970	27047	0
102980	3000020	0
102980	27399	0
102980	115	0
102980	16513	0
102990	3000020	0
102990	27400	0
102990	27401	0
103000	3000020	0
103000	26702	0
103000	27402	0
103000	26569	0
103000	27403	0
103010	3000020	0
103010	27406	0
103010	27407	0
103010	27408	0
103010	27409	0
103020	3000020	0
103020	27410	0
103020	26549	0
103020	27314	0
103030	3000020	0
103030	106	0
103040	3000020	0
103040	27412	0
103040	27413	0
103040	27199	0
103050	3000020	0
103050	27414	0
103050	26683	0
103050	27415	0
103050	26681	0
103060	3000020	0
103060	27416	0
103060	27417	0
103060	27	0
103060	27418	0
103070	3000020	0
103070	27419	0
103070	27420	0
103070	27421	0
103070	26552	0
103080	3000020	0
103080	27422	0
103080	26578	0
103080	26577	0
103090	3000020	0
103090	27423	0
103100	3000020	0
103100	27424	0
103100	15984	0
103100	27425	0
103100	27426	0
103100	27427	0
103100	27428	0
103110	3000020	0
103110	27429	0
103110	27430	0
103110	26608	0
103110	26607	0
103110	27431	0
103120	3000020	0
103120	27432	0
103120	27433	0
103120	27334	0
103130	3000020	0
103130	27438	0
103140	3000020	0
103140	27440	0
103140	26972	0
103150	3000020	0
103150	27441	0
103150	27442	0
103150	27443	0
103160	3000020	0
103160	27444	0
103160	27445	0
103160	27446	0
103160	27447	0
103160	26569	0
103160	27448	0
103160	27449	0
103170	3000020	0
103170	27062	0
103170	27061	0
103170	26893	0
103180	3000020	0
103180	27450	0
103180	27451	0
103180	27452	0
103180	27453	0
103180	27022	0
103190	3000020	0
103190	27454	0
103190	27455	0
103190	27456	0
103200	3000020	0
103200	27457	0
103200	27458	0
103200	27459	0
103210	3000020	0
103210	27460	0
103210	27461	0
103210	27462	0
103220	3000020	0
103220	27463	0
103220	26878	0
103220	26880	0
103230	3000020	0
103230	27464	0
103230	27465	0
103230	27466	0
103230	27467	0
103240	3000020	0
103240	27468	0
103240	106	0
103240	27078	0
103240	26569	0
103250	3000020	0
103250	27469	0
103250	27470	0
103250	26656	0
103260	3000020	0
103260	27474	0
103260	27475	0
103260	26615	0
103260	26616	0
103270	3000020	0
103270	14930	0
103270	26910	0
103270	27477	0
103270	26558	0
103270	27478	0
103280	3000020	0
103280	27481	0
103280	27482	0
103280	27367	0
103280	27483	0
103290	3000020	0
103290	26586	0
103290	26587	0
103290	26588	0
103300	3000020	0
103300	27484	0
103300	505	0
103310	3000020	0
103310	26915	0
103310	27485	0
103310	27486	0
103320	3000020	0
103320	27490	0
103330	3000020	0
103330	27491	0
103330	27492	0
103340	3000020	0
103340	27402	0
103340	27493	0
103350	3000020	0
103350	27110	0
103350	10148	0
103350	27494	0
103350	27495	0
103360	3000020	0
103360	27496	0
103360	27066	0
103370	3000020	0
103370	27497	0
103370	27498	0
103370	27499	0
103370	27500	0
103380	3000020	0
103380	27504	0
103380	27505	0
103380	27506	0
103390	3000020	0
103390	27507	0
103390	27183	0
103390	27508	0
103400	3000020	0
103400	27509	0
103400	22461	0
103400	26569	0
103400	27510	0
103410	3000020	0
103410	27511	0
103410	27512	0
103420	3000020	0
103420	27513	0
103420	8	0
103420	27514	0
103430	3000020	0
103430	27515	0
103430	27516	0
103430	27517	0
103440	3000020	0
103440	27518	0
103440	27519	0
103440	27520	0
103440	27521	0
103440	225	0
103450	3000020	0
103450	26699	0
103450	26698	0
103450	27522	0
103450	26703	0
103450	27183	0
103460	3000020	0
103460	27523	0
103460	14065	0
103460	26590	0
103460	11581	0
103470	3000020	0
103470	27524	0
103470	27525	0
103480	3000020	0
103480	27526	0
103480	27527	0
103480	27056	0
103480	26590	0
103480	106	0
103490	3000020	0
103490	27528	0
103490	27529	0
103490	27530	0
103500	3000020	0
103500	27531	0
103500	27532	0
103500	26576	0
103500	27533	0
103510	3000020	0
103510	27534	0
103510	27535	0
103510	27060	0
103520	3000020	0
103520	9127	0
103520	27536	0
103520	27537	0
103530	3000020	0
103530	27538	0
103530	27539	0
103530	27540	0
103530	26789	0
103530	26786	0
103540	3000020	0
103540	27541	0
103540	27024	0
103550	3000020	0
103550	27542	0
103550	16184	0
103550	27543	0
103550	27544	0
103560	3000020	0
103560	27545	0
103560	27546	0
103570	3000020	0
103570	26981	0
103570	27547	0
103570	27548	0
103580	3000020	0
103580	27551	0
103580	27552	0
103580	26615	0
103580	27553	0
103580	27554	0
103590	3000020	0
103590	27050	0
103590	27555	0
103590	26916	0
103590	26818	0
103600	3000020	0
103600	27559	0
103600	26910	0
103600	7710	0
103600	27560	0
103610	3000020	0
103610	27314	0
103610	27095	0
103610	27486	0
103620	3000020	0
103620	27561	0
103620	27197	0
103630	3000020	0
103630	27562	0
103630	27563	0
103630	27564	0
103630	7349	0
103640	3000020	0
103640	27565	0
103640	27566	0
103640	27567	0
103640	27228	0
103650	3000020	0
103650	26749	0
103660	3000020	0
103660	27568	0
103660	27569	0
103660	27570	0
103660	27571	0
103660	27572	0
103670	3000020	0
103670	27573	0
103670	27574	0
103670	27448	0
103670	26931	0
103680	3000020	0
103680	27575	0
103680	26663	0
103680	26865	0
103680	27058	0
103680	27576	0
103690	3000020	0
103690	27577	0
103690	27578	0
103700	3000020	0
103700	27471	0
103700	27579	0
103710	3000020	0
103710	27580	0
103710	106	0
103710	26681	0
103720	3000020	0
103720	27581	0
103720	27582	0
103720	27561	0
103730	3000020	0
103730	27583	0
103730	27584	0
103740	3000020	0
103740	27585	0
103740	22181	0
